id,y_true,svm_pred,nb_pred,dt_pred,softmax_pred
31465,0,0,0,0,0
31466,1,1,1,1,1
31467,1,1,1,1,1
31468,0,0,0,0,0
31469,0,0,0,0,0
31470,0,0,0,0,0
31471,1,1,1,1,1
31472,0,0,0,0,1
31473,1,1,0,1,1
31474,0,0,0,0,0
31475,1,1,1,1,1
31476,0,1,1,1,1
31477,1,1,1,0,0
31478,1,1,1,1,1
31479,0,0,0,0,0
31480,0,0,0,0,0
31481,0,0,0,0,0
31482,1,1,1,1,1
31483,0,0,0,1,0
31484,1,1,1,1,1
31485,1,1,1,1,1
31486,0,0,0,0,0
31487,0,0,0,0,0
31488,0,0,0,0,0
31489,0,1,1,1,1
31490,1,1,1,1,0
31491,0,0,1,0,0
31492,0,0,0,0,0
31493,0,1,0,1,1
31494,1,0,0,0,0
31495,0,1,0,1,1
31496,0,0,0,0,0
31497,1,1,1,1,1
31498,1,0,0,0,0
31499,1,1,0,1,1
31500,0,0,0,0,0
31501,1,1,0,0,1
31502,1,1,0,1,0
31503,0,0,0,0,0
31504,1,1,1,1,1
31505,1,1,1,1,1
31506,0,0,0,0,0
31507,0,0,0,0,0
31508,0,0,0,0,0
31509,1,1,1,1,1
31510,0,0,0,0,0
31511,0,0,0,0,0
31512,0,0,0,0,0
31513,1,1,1,1,1
31514,0,0,0,0,0
31515,1,1,1,1,1
31516,1,1,1,1,1
31517,0,0,0,0,0
31518,0,0,0,0,0
31519,0,0,0,0,0
31520,1,1,1,1,1
31521,1,1,1,1,1
31522,1,1,1,1,1
31523,1,0,0,0,0
31524,1,1,0,1,1
31525,1,1,0,1,1
31526,0,1,1,1,1
31527,0,0,0,0,0
31528,0,0,0,0,0
31529,0,0,0,0,0
31530,1,1,0,1,1
31531,1,1,0,1,1
31532,0,1,0,1,1
31533,0,0,0,0,0
31534,0,0,0,0,0
31535,1,1,0,1,1
31536,0,0,0,1,0
31537,0,0,0,0,0
31538,0,0,0,0,0
31539,1,1,0,1,1
31540,0,0,0,0,0
31541,1,1,0,1,0
31542,1,1,1,1,1
31543,1,1,1,1,1
31544,1,1,1,1,1
31545,0,1,0,1,1
31546,1,1,1,1,1
31547,1,1,1,1,1
31548,1,1,1,1,1
31549,1,1,1,1,1
31550,0,1,0,1,0
31551,1,1,1,1,1
31552,0,1,1,1,1
31553,0,1,0,1,1
31554,0,0,0,0,0
31555,0,1,1,1,1
31556,0,1,1,1,1
31557,1,1,1,1,1
31558,0,0,0,0,0
31559,1,1,1,1,1
31560,1,1,0,0,1
31561,0,0,0,0,0
31562,0,0,0,1,0
31563,0,0,0,0,0
31564,0,0,0,0,0
31565,1,1,1,1,1
31566,0,0,1,1,0
31567,1,0,0,0,0
31568,0,0,0,0,1
31569,1,0,0,0,0
31570,1,1,1,1,0
31571,0,1,1,1,1
31572,0,0,0,0,0
31573,0,1,1,1,1
31574,1,1,0,1,1
31575,0,0,1,0,0
31576,0,0,0,0,0
31577,0,0,1,1,1
31578,0,0,0,0,0
31579,1,1,1,1,1
31580,0,0,0,0,0
31581,1,1,0,1,1
31582,1,1,1,1,1
31583,1,1,1,1,1
31584,1,1,1,1,1
31585,1,1,0,1,1
31586,1,1,1,1,1
31587,1,1,1,1,0
31588,1,1,0,1,0
31589,1,1,0,1,0
31590,0,0,0,1,1
31591,1,1,0,1,1
31592,1,1,1,0,0
31593,0,0,0,0,0
31594,0,0,0,0,0
31595,1,1,0,1,1
31596,0,1,1,1,1
31597,0,0,1,1,1
31598,0,0,0,0,0
31599,0,0,0,0,0
31600,1,1,1,1,1
31601,1,1,1,1,1
31602,1,1,1,1,1
31603,1,1,0,1,1
31604,0,0,0,0,0
31605,0,0,0,0,0
31606,1,1,1,1,1
31607,1,1,1,1,1
31608,1,0,0,0,0
31609,0,1,1,1,1
31610,1,1,0,1,1
31611,0,0,0,0,0
31612,0,0,0,0,0
31613,1,1,0,1,1
31614,0,0,0,0,0
31615,0,0,0,1,1
31616,1,0,0,0,0
31617,1,0,0,0,0
31618,0,0,0,0,0
31619,0,0,1,1,1
31620,0,0,0,0,0
31621,1,1,1,1,1
31622,0,1,0,1,1
31623,0,1,1,1,1
31624,0,1,0,0,0
31625,1,1,1,1,1
31626,1,1,1,1,1
31627,1,1,1,1,1
31628,1,1,1,1,1
31629,0,0,0,0,0
31630,1,1,0,1,0
31631,1,0,0,0,0
31632,1,1,1,1,1
31633,0,0,0,0,0
31634,1,1,0,1,1
31635,1,0,0,0,0
31636,1,1,0,0,0
31637,0,0,0,0,0
31638,0,0,1,0,0
31639,0,0,0,1,1
31640,1,1,0,1,1
31641,0,0,0,1,1
31642,1,1,1,1,1
31643,1,1,1,1,1
31644,1,1,1,1,1
31645,1,1,0,0,0
31646,1,1,0,0,0
31647,0,0,0,0,0
31648,0,0,0,0,0
31649,1,1,1,1,1
31650,0,0,0,0,0
31651,0,0,0,1,1
31652,1,1,1,1,1
31653,1,1,1,1,1
31654,0,1,1,1,1
31655,1,1,0,1,1
31656,0,0,0,0,0
31657,0,0,0,0,0
31658,0,0,0,0,0
31659,0,0,0,0,0
31660,1,1,1,1,1
31661,0,0,0,0,0
31662,1,1,1,1,1
31663,1,1,0,1,1
31664,0,0,0,0,0
31665,0,0,0,1,0
31666,0,0,0,0,0
31667,0,1,0,1,0
31668,0,0,0,0,0
31669,0,1,1,0,1
31670,0,0,0,1,0
31671,1,1,1,1,1
31672,1,1,1,1,1
31673,1,1,1,1,1
31674,1,1,0,1,1
31675,1,1,0,1,1
31676,1,1,1,1,1
31677,0,0,0,1,0
31678,1,1,0,1,1
31679,1,1,1,1,1
31680,1,1,0,0,0
31681,0,0,0,0,0
31682,1,1,1,1,1
31683,1,1,0,1,1
31684,1,1,0,1,1
31685,1,1,1,1,1
31686,1,1,0,1,1
31687,0,0,0,0,0
31688,0,0,0,0,0
31689,1,1,1,1,1
31690,1,1,1,1,1
31691,0,0,0,0,0
31692,1,1,1,1,1
31693,1,1,1,1,1
31694,1,1,1,1,1
31695,0,0,0,1,1
31696,1,1,1,1,1
31697,0,0,0,0,0
31698,1,1,1,1,1
31699,0,1,0,1,1
31700,0,1,0,1,1
31701,0,0,0,0,0
31702,0,0,0,0,0
31703,0,0,0,0,0
31704,1,1,1,1,1
31705,0,0,0,0,0
31706,0,0,0,0,0
31707,1,1,0,1,1
31708,0,0,0,0,0
31709,0,0,0,0,0
31710,0,0,0,0,0
31711,0,0,1,1,1
31712,0,0,0,0,0
31713,1,1,1,1,1
31714,0,0,0,0,0
31715,0,1,0,0,0
31716,1,1,1,1,1
31717,0,0,1,0,0
31718,1,1,1,1,1
31719,0,0,0,0,0
31720,0,0,0,0,0
31721,1,1,0,1,1
31722,0,0,0,0,0
31723,1,1,1,1,1
31724,1,1,1,1,1
31725,1,1,1,1,1
31726,1,1,1,1,0
31727,0,0,0,0,0
31728,0,1,1,1,1
31729,1,1,0,0,0
31730,0,0,0,0,0
31731,0,1,0,0,0
31732,1,1,1,1,1
31733,1,1,1,1,1
31734,0,0,0,0,0
31735,0,0,0,0,0
31736,1,1,1,1,1
31737,1,1,1,1,1
31738,0,0,0,1,0
31739,1,1,1,1,1
31740,0,0,0,0,0
31741,1,1,1,1,1
31742,1,1,1,1,1
31743,1,1,1,1,1
31744,1,1,1,1,1
31745,1,1,1,1,1
31746,1,0,0,0,0
31747,1,1,1,0,0
31748,0,0,0,0,0
31749,0,0,0,0,0
31750,1,1,1,1,1
31751,0,0,0,0,0
31752,1,1,0,1,1
31753,0,1,1,1,1
31754,0,0,0,0,0
31755,1,1,1,1,1
31756,1,1,0,0,0
31757,1,1,0,1,1
31758,0,0,0,0,0
31759,1,1,1,1,1
31760,0,0,0,0,0
31761,1,1,0,1,1
31762,1,1,0,1,1
31763,1,1,1,1,1
31764,0,0,0,0,0
31765,1,1,0,1,1
31766,1,1,1,1,1
31767,0,0,0,0,0
31768,1,0,0,1,0
31769,0,1,0,1,1
31770,0,1,1,1,1
31771,1,1,0,1,1
31772,1,1,1,1,1
31773,1,1,0,1,1
31774,1,1,1,1,1
31775,0,0,0,0,0
31776,1,1,1,1,1
31777,0,0,0,0,0
31778,0,0,0,0,0
31779,1,1,0,1,1
31780,0,0,0,0,0
31781,1,0,0,0,0
31782,0,0,0,0,0
31783,0,0,0,1,1
31784,0,0,0,0,0
31785,0,0,0,0,0
31786,1,1,1,1,1
31787,1,1,1,1,1
31788,1,1,1,0,0
31789,0,0,0,0,0
31790,0,0,0,0,0
31791,0,1,0,1,0
31792,0,0,0,0,0
31793,1,1,1,1,1
31794,1,1,1,1,1
31795,1,1,1,1,1
31796,1,0,0,0,0
31797,1,1,1,1,1
31798,1,1,1,1,1
31799,0,0,0,0,0
31800,0,0,0,0,0
31801,1,1,1,1,1
31802,1,1,0,0,0
31803,0,0,0,1,1
31804,0,0,0,1,0
31805,1,1,1,1,1
31806,0,1,1,1,1
31807,1,1,0,1,1
31808,0,1,1,1,1
31809,0,0,0,0,0
31810,0,0,0,1,0
31811,1,1,0,0,0
31812,0,0,0,0,0
31813,0,0,1,0,0
31814,1,1,1,1,1
31815,1,1,1,1,1
31816,1,1,0,1,1
31817,1,1,0,1,1
31818,1,1,1,1,1
31819,1,1,1,1,1
31820,1,1,0,1,0
31821,1,1,0,1,1
31822,0,1,0,0,0
31823,1,1,1,1,1
31824,0,0,0,0,0
31825,0,0,0,0,0
31826,1,1,1,1,1
31827,0,1,1,1,1
31828,0,0,0,1,0
31829,0,1,0,1,1
31830,1,1,1,1,1
31831,0,1,0,1,1
31832,1,1,1,1,1
31833,0,0,0,0,0
31834,0,0,0,0,0
31835,0,0,0,0,0
31836,0,1,1,1,1
31837,1,1,0,0,0
31838,0,0,0,0,0
31839,1,1,1,1,1
31840,1,1,0,1,1
31841,0,0,0,0,0
31842,0,0,0,0,0
31843,1,1,1,1,1
31844,0,0,0,0,0
31845,1,1,1,1,1
31846,0,0,0,0,0
31847,1,1,0,1,0
31848,0,0,0,0,0
31849,0,0,0,0,0
31850,0,0,0,0,0
31851,0,0,0,1,0
31852,1,1,1,1,0
31853,1,0,0,1,0
31854,0,1,0,1,1
31855,1,1,0,0,0
31856,1,1,1,1,1
31857,0,0,0,0,0
31858,1,1,1,1,1
31859,0,0,1,1,1
31860,1,1,0,1,0
31861,0,0,1,1,1
31862,0,0,0,0,0
31863,1,1,1,1,1
31864,1,1,0,1,1
31865,1,1,1,1,1
31866,0,0,0,0,0
31867,1,1,0,1,0
31868,0,0,0,0,0
31869,0,0,0,0,0
31870,1,1,1,1,1
31871,1,1,1,1,1
31872,1,1,1,1,1
31873,1,1,1,0,1
31874,0,0,0,1,0
31875,1,1,0,1,1
31876,1,1,0,1,1
31877,1,1,1,1,1
31878,0,0,0,0,0
31879,0,0,0,0,0
31880,0,0,0,0,0
31881,0,0,0,0,0
31882,0,0,0,0,0
31883,0,0,0,1,0
31884,1,1,0,1,1
31885,0,0,0,0,0
31886,1,1,1,1,1
31887,1,1,1,0,0
31888,1,1,1,1,1
31889,0,1,0,1,0
31890,0,0,0,0,0
31891,0,1,0,0,0
31892,1,1,1,1,1
31893,1,1,1,1,1
31894,0,0,0,0,0
31895,0,0,0,0,0
31896,0,0,0,0,0
31897,0,0,0,0,0
31898,1,1,1,1,1
31899,0,0,0,0,0
31900,0,0,1,1,1
31901,0,0,0,0,0
31902,0,0,0,0,0
31903,0,0,0,0,0
31904,0,0,0,0,0
31905,1,1,1,1,1
31906,0,1,1,1,1
31907,0,0,0,0,0
31908,1,1,1,1,1
31909,0,0,0,1,1
31910,0,0,0,0,0
31911,1,1,1,1,1
31912,1,1,1,1,1
31913,1,1,1,1,1
31914,1,0,0,0,0
31915,0,1,1,1,1
31916,1,0,0,0,0
31917,0,0,0,0,0
31918,1,0,0,1,0
31919,1,1,0,0,0
31920,0,0,0,0,0
31921,0,0,1,0,0
31922,0,0,0,0,0
31923,1,1,0,1,0
31924,0,0,0,0,0
31925,0,0,0,0,0
31926,0,0,0,0,0
31927,0,0,1,1,1
31928,1,1,0,1,1
31929,1,0,0,1,0
31930,1,1,1,1,1
31931,1,1,1,1,1
31932,1,1,0,0,0
31933,0,0,0,0,0
31934,1,1,1,1,1
31935,1,1,0,1,0
31936,0,0,0,0,0
31937,1,1,1,1,1
31938,0,0,0,0,0
31939,0,0,0,0,0
31940,1,1,1,1,1
31941,1,1,1,1,1
31942,1,1,0,1,0
31943,1,1,1,1,1
31944,0,0,0,0,0
31945,0,0,0,0,0
31946,1,1,1,1,1
31947,0,0,0,0,0
31948,1,1,0,1,1
31949,1,1,0,1,1
31950,1,1,0,1,1
31951,0,0,1,1,1
31952,1,1,0,1,1
31953,0,0,0,0,0
31954,0,0,0,0,0
31955,1,1,1,1,1
31956,1,0,0,0,0
31957,0,0,1,0,0
31958,1,1,0,1,0
31959,1,1,1,1,1
31960,1,1,1,1,1
31961,1,1,0,1,1
31962,0,0,0,0,0
31963,1,1,1,1,1
31964,0,0,0,0,0
31965,1,1,0,1,0
31966,0,0,0,0,0
31967,1,1,0,1,0
31968,0,1,1,1,1
31969,0,0,0,0,0
31970,0,1,0,1,1
31971,0,0,0,0,0
31972,1,1,1,1,1
31973,0,0,1,1,1
31974,0,0,0,0,0
31975,1,1,1,1,1
31976,0,0,0,1,0
31977,1,1,1,1,1
31978,0,0,0,0,0
31979,0,0,0,1,0
31980,1,1,1,1,1
31981,0,1,1,1,1
31982,0,0,1,0,0
31983,0,0,0,0,0
31984,0,0,0,0,0
31985,1,1,0,1,1
31986,0,0,0,0,0
31987,0,0,0,0,0
31988,0,0,0,0,0
31989,0,0,0,0,0
31990,0,0,0,0,0
31991,1,0,0,0,0
31992,0,0,0,0,0
31993,1,1,1,0,0
31994,1,1,1,1,1
31995,1,1,1,1,1
31996,0,0,0,0,0
31997,1,1,1,1,1
31998,0,0,0,0,0
31999,1,1,1,0,0
32000,0,0,0,0,0
32001,1,1,1,1,1
32002,1,1,1,1,1
32003,1,0,0,0,0
32004,0,0,0,0,0
32005,0,1,1,1,1
32006,0,0,0,0,0
32007,1,1,0,0,0
32008,1,1,1,1,1
32009,1,1,1,0,1
32010,0,0,0,0,0
32011,0,0,0,0,0
32012,1,1,1,1,1
32013,1,1,0,1,1
32014,0,0,0,0,0
32015,1,1,1,1,1
32016,0,0,0,0,0
32017,1,0,0,0,0
32018,1,1,0,1,1
32019,0,0,0,0,0
32020,0,0,0,0,0
32021,0,1,0,1,1
32022,0,1,1,1,1
32023,0,1,1,1,1
32024,1,1,0,0,0
32025,1,1,1,1,1
32026,1,1,1,1,0
32027,0,0,1,1,1
32028,0,0,0,0,0
32029,0,0,0,0,0
32030,0,0,0,0,0
32031,0,0,0,0,0
32032,0,0,0,1,1
32033,1,1,1,0,0
32034,0,0,0,0,0
32035,1,1,1,1,1
32036,1,1,1,1,1
32037,1,1,0,1,1
32038,1,1,0,1,0
32039,1,0,0,0,0
32040,0,1,0,1,1
32041,0,0,1,1,1
32042,1,1,1,1,1
32043,0,0,0,0,0
32044,1,1,1,1,1
32045,0,0,1,1,1
32046,1,1,1,1,1
32047,0,1,0,0,0
32048,0,1,0,1,1
32049,1,1,1,1,1
32050,0,0,0,0,0
32051,0,0,1,1,1
32052,1,1,1,1,1
32053,0,0,0,0,0
32054,1,1,1,1,1
32055,1,1,1,1,1
32056,1,1,1,1,1
32057,0,0,0,1,1
32058,0,0,0,0,0
32059,0,0,0,0,0
32060,1,1,1,1,1
32061,1,1,1,1,1
32062,0,0,0,1,0
32063,1,1,1,1,1
32064,0,0,0,0,0
32065,1,1,1,1,1
32066,0,0,0,0,0
32067,0,0,0,0,0
32068,0,0,1,0,0
32069,1,1,1,1,1
32070,1,1,1,1,1
32071,1,1,1,1,1
32072,1,1,1,1,1
32073,1,1,1,1,1
32074,1,1,1,1,1
32075,1,1,0,0,0
32076,0,0,0,0,0
32077,1,1,1,1,1
32078,0,0,0,0,0
32079,0,1,1,0,0
32080,1,1,0,0,0
32081,1,1,0,1,1
32082,1,1,0,1,1
32083,1,1,1,1,1
32084,1,1,1,1,1
32085,1,1,1,1,1
32086,1,1,0,1,1
32087,1,1,1,1,1
32088,0,0,0,0,0
32089,0,0,0,1,1
32090,0,0,0,1,1
32091,0,0,0,0,0
32092,1,1,1,1,1
32093,1,1,1,1,1
32094,0,0,0,1,0
32095,1,1,1,1,1
32096,1,1,1,1,1
32097,1,1,1,1,1
32098,1,1,0,1,1
32099,1,1,1,1,1
32100,1,1,0,1,1
32101,1,1,1,1,1
32102,0,0,0,0,0
32103,1,1,1,1,1
32104,1,1,1,0,1
32105,0,1,0,0,0
32106,0,0,0,0,0
32107,1,1,1,1,1
32108,1,1,1,1,1
32109,0,0,0,0,0
32110,0,1,1,1,1
32111,1,1,1,1,1
32112,0,0,1,1,1
32113,1,1,0,1,0
32114,1,1,1,1,1
32115,0,0,0,0,0
32116,1,1,1,1,1
32117,1,1,1,1,1
32118,1,0,0,0,0
32119,1,1,1,1,1
32120,1,1,1,1,1
32121,0,1,0,1,1
32122,1,1,1,1,1
32123,1,1,1,1,1
32124,0,0,0,0,0
32125,0,0,0,0,0
32126,0,0,0,0,0
32127,0,0,0,0,0
32128,1,1,0,1,1
32129,1,1,1,1,1
32130,1,1,1,1,1
32131,0,1,1,1,1
32132,1,1,1,1,1
32133,0,0,0,0,0
32134,1,1,0,1,1
32135,1,1,1,1,1
32136,0,0,1,1,1
32137,1,0,0,0,0
32138,0,0,0,0,0
32139,1,1,0,0,0
32140,0,0,0,0,0
32141,1,1,1,1,1
32142,0,0,0,0,0
32143,1,1,1,1,1
32144,1,1,1,1,1
32145,1,1,1,0,1
32146,1,0,0,0,0
32147,0,0,0,0,0
32148,1,1,1,1,1
32149,1,1,1,1,0
32150,0,1,0,1,1
32151,1,1,0,1,0
32152,1,1,1,1,1
32153,0,0,0,0,0
32154,1,1,1,1,1
32155,1,1,1,1,1
32156,1,1,1,1,1
32157,0,0,0,0,0
32158,0,0,0,0,0
32159,1,1,1,1,1
32160,1,1,1,1,1
32161,1,1,0,1,1
32162,1,0,0,0,0
32163,1,1,1,1,1
32164,1,1,1,1,1
32165,1,1,1,1,1
32166,1,1,0,1,1
32167,1,1,1,1,1
32168,1,0,0,0,0
32169,1,1,0,0,0
32170,1,1,0,1,1
32171,1,0,0,0,0
32172,0,0,0,1,1
32173,1,0,0,0,0
32174,1,0,1,0,0
32175,0,1,1,1,1
32176,1,0,0,0,0
32177,0,1,1,1,1
32178,0,1,1,1,1
32179,0,0,0,0,0
32180,1,1,1,1,1
32181,0,0,0,1,0
32182,1,1,1,1,1
32183,0,0,0,0,0
32184,0,0,0,0,0
32185,0,0,1,0,0
32186,0,0,0,0,0
32187,1,1,1,1,1
32188,1,1,1,1,1
32189,1,1,1,1,1
32190,1,1,1,1,1
32191,1,1,1,0,1
32192,1,1,1,1,1
32193,0,0,0,0,0
32194,0,0,0,0,0
32195,0,0,0,0,0
32196,1,1,0,1,1
32197,0,0,0,0,0
32198,1,1,1,1,1
32199,1,1,1,1,1
32200,0,0,0,0,0
32201,1,1,1,1,1
32202,0,0,0,1,0
32203,1,1,1,1,1
32204,1,1,0,1,1
32205,1,1,0,1,1
32206,0,0,1,1,1
32207,0,0,0,0,0
32208,1,1,0,0,1
32209,0,0,0,0,0
32210,1,1,0,1,1
32211,0,0,0,0,0
32212,0,0,0,0,0
32213,0,0,0,0,0
32214,1,1,1,1,1
32215,1,1,0,1,1
32216,0,0,0,0,0
32217,1,1,0,0,0
32218,0,0,0,0,0
32219,1,1,1,1,1
32220,0,0,0,0,0
32221,1,0,0,0,0
32222,0,0,1,1,1
32223,1,1,1,1,1
32224,1,0,0,0,0
32225,0,0,0,0,0
32226,1,1,1,1,1
32227,0,0,0,0,0
32228,1,1,1,1,1
32229,1,1,1,1,1
32230,1,1,1,1,1
32231,0,0,0,1,0
32232,0,1,1,1,1
32233,1,1,1,1,1
32234,1,1,1,1,1
32235,1,1,1,1,1
32236,1,1,0,1,1
32237,1,1,0,0,0
32238,0,0,0,0,0
32239,1,1,1,1,1
32240,1,1,1,1,1
32241,1,1,1,1,1
32242,0,0,0,0,0
32243,0,0,1,1,0
32244,0,0,0,0,0
32245,0,0,0,0,0
32246,1,1,1,1,1
32247,0,0,0,0,0
32248,0,0,0,0,0
32249,1,1,1,1,1
32250,1,1,1,1,1
32251,0,0,0,0,0
32252,0,0,0,0,0
32253,1,1,1,1,1
32254,1,1,1,1,1
32255,0,1,0,0,1
32256,0,0,0,0,0
32257,1,1,1,1,1
32258,0,1,0,1,1
32259,1,1,1,1,1
32260,1,1,1,0,1
32261,0,0,0,0,0
32262,1,1,0,1,1
32263,1,1,1,1,1
32264,0,1,0,1,0
32265,0,0,0,0,0
32266,1,1,0,1,1
32267,1,0,0,0,0
32268,0,0,0,0,0
32269,0,0,0,0,0
32270,1,1,1,1,1
32271,0,0,0,1,0
32272,1,0,0,0,0
32273,1,1,1,1,1
32274,1,1,0,1,1
32275,0,0,0,0,0
32276,0,1,1,1,1
32277,1,1,1,1,1
32278,1,1,0,0,0
32279,0,0,0,0,0
32280,1,1,0,1,1
32281,0,0,0,0,0
32282,1,1,0,1,1
32283,0,0,1,0,0
32284,1,1,1,1,1
32285,1,1,0,0,0
32286,0,0,0,0,0
32287,0,0,0,0,0
32288,1,1,1,1,1
32289,0,0,0,1,0
32290,0,0,0,0,0
32291,0,1,1,1,1
32292,1,1,0,1,1
32293,1,1,1,1,1
32294,1,1,0,1,1
32295,1,1,0,1,1
32296,1,1,1,1,1
32297,0,1,1,1,1
32298,1,1,1,1,1
32299,0,0,0,0,0
32300,0,1,1,1,1
32301,1,1,1,1,1
32302,1,1,1,1,1
32303,0,0,0,0,0
32304,1,0,0,0,0
32305,1,1,0,1,1
32306,1,1,1,1,1
32307,1,1,1,1,1
32308,0,0,0,0,0
32309,1,1,1,1,1
32310,1,1,1,1,1
32311,0,0,0,0,0
32312,0,1,1,1,0
32313,0,0,0,0,0
32314,1,1,0,0,0
32315,1,1,0,1,1
32316,1,1,1,1,1
32317,0,1,0,1,0
32318,1,1,1,1,1
32319,0,1,0,1,1
32320,1,1,1,1,1
32321,1,1,0,1,1
32322,1,1,1,1,1
32323,0,0,0,0,0
32324,1,1,1,1,1
32325,1,1,1,1,1
32326,1,1,0,1,1
32327,0,0,0,0,0
32328,0,0,0,0,0
32329,0,0,0,0,0
32330,0,0,0,0,0
32331,1,1,0,1,1
32332,1,1,0,1,1
32333,1,1,1,1,1
32334,1,0,0,0,0
32335,0,0,0,0,0
32336,1,1,1,1,1
32337,1,1,1,1,1
32338,1,1,1,1,0
32339,0,1,1,1,1
32340,0,0,0,0,0
32341,0,1,1,1,1
32342,1,1,0,1,1
32343,0,0,0,0,0
32344,1,1,1,1,1
32345,1,1,1,1,1
32346,0,0,0,0,0
32347,1,1,1,1,1
32348,0,1,1,1,1
32349,0,0,0,0,0
32350,0,0,0,0,0
32351,1,1,1,1,1
32352,1,1,0,0,0
32353,0,0,0,0,0
32354,0,1,1,1,1
32355,1,1,0,0,0
32356,1,1,1,1,1
32357,1,1,1,0,0
32358,1,1,1,1,1
32359,0,0,0,0,0
32360,1,1,0,1,0
32361,1,1,1,1,1
32362,1,1,1,1,1
32363,1,1,1,1,1
32364,0,0,0,1,0
32365,1,1,1,1,1
32366,0,0,0,0,0
32367,1,1,1,1,1
32368,0,0,0,0,0
32369,1,1,1,0,1
32370,1,1,1,1,1
32371,0,0,0,0,0
32372,1,1,0,0,0
32373,1,0,0,0,0
32374,0,0,0,0,0
32375,1,1,1,1,1
32376,1,1,1,1,1
32377,0,0,0,0,0
32378,1,1,1,1,1
32379,1,1,1,1,1
32380,0,0,0,0,0
32381,0,0,1,0,1
32382,0,0,0,0,0
32383,0,0,0,0,0
32384,1,1,0,1,1
32385,0,0,1,1,1
32386,1,1,1,1,1
32387,1,1,0,1,1
32388,0,0,0,0,0
32389,0,0,0,0,0
32390,1,1,1,1,1
32391,0,0,0,0,0
32392,1,1,1,1,1
32393,1,1,1,1,0
32394,1,1,0,0,0
32395,0,0,1,0,1
32396,1,1,1,1,1
32397,1,1,0,0,0
32398,0,0,0,0,0
32399,0,1,1,1,1
32400,0,0,0,0,0
32401,1,1,1,1,1
32402,1,1,0,1,0
32403,1,1,1,1,1
32404,1,1,1,1,1
32405,1,1,0,1,0
32406,0,0,0,0,0
32407,0,0,0,0,0
32408,1,1,0,1,1
32409,1,1,1,1,1
32410,1,1,1,1,1
32411,0,0,0,0,0
32412,0,0,0,0,0
32413,1,1,1,1,1
32414,1,1,1,0,1
32415,1,1,0,1,0
32416,0,0,0,0,0
32417,0,0,0,0,0
32418,1,1,1,1,1
32419,0,0,1,1,1
32420,0,0,0,0,0
32421,0,0,0,0,0
32422,1,1,1,1,1
32423,0,0,1,1,1
32424,0,0,0,0,0
32425,1,1,1,1,1
32426,0,0,0,0,0
32427,1,1,1,1,1
32428,0,1,1,0,1
32429,1,1,0,1,1
32430,0,0,1,1,1
32431,1,1,1,1,1
32432,1,1,0,1,1
32433,0,0,0,0,0
32434,0,0,1,1,1
32435,1,0,0,0,0
32436,1,0,0,0,0
32437,0,1,0,1,1
32438,1,1,1,1,1
32439,0,0,0,0,0
32440,1,1,1,1,1
32441,1,1,1,1,1
32442,1,1,1,1,1
32443,0,0,0,0,0
32444,0,0,0,0,0
32445,1,1,1,1,1
32446,1,1,1,1,1
32447,1,1,0,1,1
32448,0,0,0,0,0
32449,1,1,1,1,1
32450,1,0,0,0,0
32451,1,1,1,1,1
32452,0,0,0,0,0
32453,1,1,1,1,1
32454,0,0,0,0,0
32455,1,1,0,1,0
32456,0,0,0,0,0
32457,1,1,1,1,1
32458,1,1,1,1,1
32459,1,1,0,1,1
32460,1,1,1,1,1
32461,0,0,0,0,0
32462,0,0,0,1,0
32463,0,1,1,1,1
32464,0,0,0,0,0
32465,0,0,0,1,0
32466,1,1,0,1,1
32467,0,1,1,1,1
32468,1,1,1,1,1
32469,0,0,0,0,0
32470,0,0,0,0,0
32471,0,0,0,0,0
32472,0,0,0,1,0
32473,1,1,0,0,0
32474,0,0,0,0,0
32475,0,1,0,1,1
32476,0,0,0,0,0
32477,1,1,0,1,0
32478,1,1,1,1,1
32479,0,0,0,0,0
32480,0,0,0,0,0
32481,1,1,1,1,1
32482,1,1,1,1,1
32483,0,0,0,0,0
32484,1,1,1,1,1
32485,1,0,0,0,0
32486,0,0,0,0,0
32487,1,1,1,1,1
32488,1,1,1,1,1
32489,1,1,1,1,1
32490,0,0,0,0,0
32491,0,0,0,0,0
32492,1,1,0,0,0
32493,1,0,0,0,0
32494,0,0,0,0,0
32495,0,0,1,1,1
32496,1,1,1,1,1
32497,1,1,0,1,1
32498,1,1,1,1,1
32499,1,1,1,1,1
32500,1,1,0,1,0
32501,1,1,1,1,1
32502,1,1,1,1,1
32503,1,1,0,1,1
32504,1,1,0,0,0
32505,1,1,1,1,1
32506,1,1,1,1,1
32507,0,0,0,0,0
32508,1,1,0,1,1
32509,1,1,1,1,1
32510,1,1,0,1,1
32511,1,1,1,1,1
32512,0,0,0,0,0
32513,1,0,0,0,0
32514,0,0,0,0,0
32515,1,1,1,1,1
32516,0,0,0,0,0
32517,1,1,0,1,1
32518,0,0,0,0,0
32519,0,0,0,1,0
32520,1,1,1,1,1
32521,0,0,0,0,0
32522,0,0,0,1,0
32523,0,0,0,0,0
32524,1,1,1,1,1
32525,0,0,1,1,1
32526,1,0,0,0,1
32527,0,0,0,0,0
32528,0,0,0,0,0
32529,1,1,1,1,1
32530,1,1,0,1,1
32531,1,1,0,1,1
32532,0,0,0,0,0
32533,1,1,0,1,1
32534,0,0,0,0,0
32535,1,1,1,1,1
32536,1,1,1,1,1
32537,0,0,0,1,0
32538,0,1,0,1,0
